id,key,value,type 
2585382685,hkbus,巴路士街,ref
2585382686,highway,bus_stop,regular
2585382686,name,軒尼詩道官立小學 Hennessy Road Government Primary School,regular
2585382686,en,Hennessy Road Government Primary School,name
2585382686,zh,軒尼詩道官立小學,name
2585382686,public_transport,platform,regular
2585382686,ctb,2444C,ref
2585382686,hkbus,軒尼詩道官立小學,ref
2585382687,highway,bus_stop,regular
2585382687,name,軒尼詩道官立小學 Hennessy Road Government Primary School,regular
2585382687,en,Hennessy Road Government Primary School,name
2585382687,zh,軒尼詩道官立小學,name
2585382687,public_transport,platform,regular
2585382687,ctb,2444A,ref
2585382687,hkbus,軒尼詩道官立小學,ref
2585382688,highway,bus_stop,regular
2585382688,name,軒尼詩道官立小學 Hennessy Road Government Primary School,regular
2585382688,en,Hennessy Road Government Primary School,name
2585382688,zh,軒尼詩道官立小學,name
2585382688,public_transport,platform,regular
2585382688,ctb,2444D,ref
2585382688,hkbus,軒尼詩道官立小學,ref
2585382689,highway,bus_stop,regular
2585382689,name,軒尼詩道官立小學 Hennessy Road Government Primary School,regular
2585382689,en,Hennessy Road Government Primary School,name
2585382689,zh,軒尼詩道官立小學,name
2585382689,public_transport,platform,regular
2585382689,ctb,2444E,ref
2585382689,hkbus,軒尼詩道官立小學,ref
2585382690,highway,bus_stop,regular
2585382690,name,莊士敦道 Johnston Road,regular
2585382690,en,Johnston Road,name
2585382690,zh,莊士敦道,name
2585382690,public_transport,platform,regular
2585382690,ctb,2413B,ref
2585382690,hkbus,莊士敦道 (菲林明道),ref
2585382691,highway,bus_stop,regular
2585382691,name,莊士敦道 Johnston Road,regular
2585382691,en,Johnston Road,name
2585382691,zh,莊士敦道,name
2585382691,public_transport,platform,regular
2585382691,ctb,2413A,ref
2585382691,hkbus,莊士敦道 (菲林明道),ref
2585382692,name,新世紀廣場 New Century Plaza,regular
2585382692,en,New Century Plaza,name
2585382692,zh,新世紀廣場,name
2585382692,shop,mall,regular
2585382693,highway,bus_stop,regular
2585382693,name,史釗域道 Stewart Road,regular
2585382693,en,Stewart Road,name
2585382693,zh,史釗域道,name
2585382693,note,"Buses stop here: 103, 690, A11, N11, NA11, 2 (NWFB), N691 (NWFB)",regular
2585382693,operator,CTB,regular
2585382693,public_transport,platform,regular
2585382693,ctb,2416A,ref
2585382693,hkbus,史釗域道 (告士打道),ref
2585382693,shelter,yes,regular
2585382694,highway,bus_stop,regular
2585382694,name,譚臣道 Thomson Road,regular
2585382694,en,Thomson Road,name
2585382694,zh,譚臣道,name
2585382694,public_transport,platform,regular
2585382694,ctb,2412A,ref
2585382694,hkbus,譚臣道,ref
2585382914,crossing,traffic_signals,regular
2585382914,highway,crossing,regular
2585382928,crossing,traffic_signals,regular
2585382928,highway,crossing,regular
2585382981,crossing,traffic_signals,regular
2585382981,highway,crossing,regular
2585382983,crossing,traffic_signals,regular
2585382983,highway,crossing,regular
2585382998,crossing,traffic_signals,regular
2585382998,highway,crossing,regular
2585383327,crossing,traffic_signals,regular
2585383327,highway,crossing,regular
2585383327,source,Kaart Ground Survey 2017.,regular
2585383458,crossing,traffic_signals,regular
2585383458,highway,crossing,regular
2585383611,crossing,traffic_signals,regular
2585383611,highway,crossing,regular
2585383669,crossing,traffic_signals,regular
2585383669,highway,crossing,regular
2585383685,crossing,traffic_signals,regular
2585383685,highway,crossing,regular
2585383783,crossing,traffic_signals,regular
2585383783,highway,crossing,regular
2585384025,crossing,traffic_signals,regular
2585384025,highway,crossing,regular
2586286211,floor,G,addr
2586286211,housenumber,133,addr
2586286211,street,Hoi Bun Road,addr
2586286211,unit,Shop 2,addr
2586286211,amenity,cafe,regular
2586286211,cuisine,regional,regular
2586286211,internet_access,no,regular
2586286211,name,MG Cafe by cafe golden,regular
2586286211,note,Speciality Coffee,regular
2586286211,phone,2345 1128,regular
2586286211,wheelchair,yes,regular
2588631365,street,Leighton Road,addr
2588631365,highway,bus_stop,regular
2588631365,name,禮頓中心 Leighton Centre,regular
2588631365,en,Leighton Centre,name
2588631365,zh,禮頓中心,name
2588631365,note,"Buses stop here: H2, 8X (CTB), 19 (CTB), 19P (CTB), 89R (CTB)",regular
2588631365,operator,NWFB,regular
2588631365,public_transport,platform,regular
2588631365,ctb,2567A,ref
2588631365,hkbus,禮頓中心,ref
2588631531,street,Leighton Road,addr
2588631531,highway,bus_stop,regular
2588631531,name,禮頓中心 Leighton Centre,regular
2588631531,en,Leighton Centre,name
2588631531,zh,禮頓中心,name
2588631531,note,"Buses stop here: 601, 680, 680A, 680B, 680P, 690 (CTB)",regular
2588631531,operator,NWFB,regular
2588631531,public_transport,platform,regular
2588631531,ctb,2567B,ref
2588631531,hkbus,禮頓中心,ref
2588631832,highway,bus_stop,regular
2588631832,name,紀利華木球會 Craigengower Cricket Club,regular
2588631832,en,Craigengower Cricket Club,name
2588631832,zh,紀利華木球會,name
2588631832,note,"Buses stop here: 10, 76, N170, 967X, 969X, 23B (NWFB)",regular
2588631832,operator,城巴 Citybus,regular
2588631832,public_transport,platform,regular
2588631832,ctb,2458A,ref
2588631832,hkbus,紀利華木球會,ref
2588631832,shelter,yes,regular
2588631985,highway,bus_stop,regular
2588631985,name,鄉村俱樂部 Hong Kong Country Club,regular
2588631985,en,Hong Kong Country Club,name
2588631985,zh,鄉村俱樂部,name
2588631985,note,"Buses stop here: 6A, 6X, 73, 260, 973, 65 (NWFB)",regular
2588631985,operator,CTB,regular
2588631985,ctb,2349A,ref
2588631985,hkbus,鄉村俱樂部,ref
2588631985,shelter,yes,regular
2588633337,highway,bus_stop,regular
2588633337,name,數碼港道 Cyberport Road,regular
2588633337,en,Cyberport Road,name
2588633337,zh,數碼港道,name
2588633337,note,"Buses stop here: 43M, 971 (NWFB)",regular
2588633337,operator,CTB,regular
2588633337,ctb,2321A,ref
2588633337,hkbus,數碼港道 (域多利道),ref
2588633812,street,Morrison Hill Road,addr
2588633812,highway,bus_stop,regular
2588633812,name,跑馬地馬場 Happy Valley Racecourse,regular
2588633812,en,Happy Valley Racecourse,name
2588633812,zh,跑馬地馬場,name
2588633812,note,"Buses stop here: 15B, 109, 113, 10 (CTB), 76 (CTB)",regular
2588633812,operator,NWFB,regular
2588633812,public_transport,platform,regular
2588633812,ctb,2558A,ref
2588633812,hkbus,跑馬地馬場 (摩理臣山道),ref
2589339354,crossing,traffic_signals,regular
2589339354,highway,crossing,regular
2589678991,bus,yes,regular
2589678991,highway,bus_stop,regular
2589678991,name,創紀之城 Millennium City,regular
2589678991,en,Millennium City,name
2589678991,zh,創紀之城,name
2589678991,public_transport,platform,regular
2589678991,hkbus,創紀之城,ref
2589678991,kmb,KW16-W-1300-0,ref
2589678992,bus,yes,regular
2589678992,highway,bus_stop,regular
2589678992,name,創紀之城 Millennium City,regular
2589678992,en,Millennium City,name
2589678992,zh,創紀之城,name
2589678992,public_transport,platform,regular
2589678992,ctb,1739A,ref
2589678992,hkbus,創紀之城,ref
2589678993,bus,yes,regular
2589678993,highway,bus_stop,regular
2589678993,name,駿業里 Tsun Yip Lane,regular
2589678993,en,Tsun Yip Lane,name
2589678993,zh,駿業里,name
2589678993,public_transport,platform,regular
2589678993,ctb,1494A,ref
2589678993,hkbus,駿業里,ref
2589678994,bus,yes,regular
2589678994,highway,bus_stop,regular
2589678994,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678994,en,"Tsun Yip Lane, Kwun Tong",name
2589678994,zh,觀塘駿業里,name
2589678994,public_transport,platform,regular
2589678994,hkbus,駿業里,ref
2589678994,kmb,KW16-W-1225-0,ref
2589678995,bus,yes,regular
2589678995,highway,bus_stop,regular
2589678995,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678995,en,"Tsun Yip Lane, Kwun Tong",name
2589678995,zh,觀塘駿業里,name
2589678995,public_transport,platform,regular
2589678995,hkbus,駿業里,ref
2589678995,kmb,KW16-W-1230-0,ref
2589678996,bus,yes,regular
2589678996,highway,bus_stop,regular
2589678996,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678996,en,"Tsun Yip Lane, Kwun Tong",name
2589678996,zh,觀塘駿業里,name
2589678996,public_transport,platform,regular
2589678996,hkbus,駿業里,ref
2589678996,kmb,KW16-W-1235-0,ref
2589678997,bus,yes,regular
2589678997,highway,bus_stop,regular
2589678997,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678997,en,"Tsun Yip Lane, Kwun Tong",name
2589678997,zh,觀塘駿業里,name
2589678997,public_transport,platform,regular
2589678997,hkbus,駿業里,ref
2589678997,kmb,KW16-W-1250-0,ref
2589678998,bus,yes,regular
2589678998,highway,bus_stop,regular
2589678998,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678998,en,"Tsun Yip Lane, Kwun Tong",name
2589678998,zh,觀塘駿業里,name
2589678998,public_transport,platform,regular
2589678998,hkbus,駿業里,ref
2589678998,kmb,KW16-W-1275-0,ref
2589678998,shelter,yes,regular
2589678999,bus,yes,regular
2589678999,highway,bus_stop,regular
2589678999,name,"觀塘駿業里 Tsun Yip Lane, Kwun Tong",regular
2589678999,en,"Tsun Yip Lane, Kwun Tong",name
2589678999,zh,觀塘駿業里,name
2589678999,operator,九巴 KMB,regular
2589678999,public_transport,platform,regular
2589678999,hkbus,駿業里,ref
2589678999,kmb,KW16-W-1285-0,ref
2589679000,amenity,parking,regular
2589679000,name,裕民中心停車場 Yue Man Centre Car Park,regular
2589679000,en,Yue Man Centre Car Park,name
2589679000,zh,裕民中心停車場,name
2589679147,highway,crossing,regular
2589679150,crossing,traffic_signals,regular
2589679150,highway,crossing,regular
2589679216,crossing,traffic_signals,regular
2589679216,highway,crossing,regular
2589679239,crossing,traffic_signals,regular
2589679239,highway,crossing,regular
2589679335,crossing,traffic_signals,regular
2589679335,highway,crossing,regular
2589679746,crossing,traffic_signals,regular
2589679746,highway,crossing,regular
2589679796,crossing,traffic_signals,regular
2589679796,highway,crossing,regular
2589679800,crossing,traffic_signals,regular
2589679800,highway,crossing,regular
2589679845,entrance,yes,regular
2589679908,crossing,traffic_signals,regular
2589679908,highway,crossing,regular
2589680001,crossing,uncontrolled,regular
2589680001,highway,crossing,regular
2589680045,crossing,uncontrolled,regular
2589680045,highway,crossing,regular
2589680625,barrier,bollard,regular
2590385415,highway,bus_stop,regular
2590385415,name,太康樓 Tai Hong House,regular
2590385415,en,Tai Hong House,name
2590385415,zh,太康樓,name
2590385415,note,"Buses stop here: 2X, 14, 110",regular
2590385415,operator,NWFB,regular
2590385415,public_transport,platform,regular
2590385415,ctb,1313D,ref
2590385415,hkbus,太康樓,ref
2590401912,highway,bus_stop,regular
2590401912,name,富豪東方酒店 Regal Oriental Hotel,regular
2590401912,en,Regal Oriental Hotel,name
2590401912,zh,富豪東方酒店,name
2590401912,operator,KMB,regular
2590401912,public_transport,platform,regular
2590401912,ref,PR02-W-1300-0,regular
2590401912,route_ref,106;106A;106P;107;108;116,regular
2590405744,highway,bus_stop,regular
2590405744,name,國際金融中心二期 Two International Finance Centre,regular
2590405744,en,Two International Finance Centre,name
2590405744,zh,國際金融中心二期,name
2590405744,note,"Buses stop here: 2, 3A, 4, 4X, 30X, 91, 5X (CTB), 7 (CTB)",regular
2590405744,operator,新巴 NWFB,regular
2590405744,public_transport,platform,regular
2590405744,ctb,1144A,ref
2590405744,hkbus,國際金融中心二期,ref
2590405744,wheelchair,yes,regular
2590461549,street,Kwun Tong Road,addr
2590461549,bus,yes,regular
2590461549,highway,bus_stop,regular
2590461549,name,九龍灣鐵路站 Kowloon Bay Railway Station,regular
2590461549,en,Kowloon Bay Railway Station,name
2590461549,zh,九龍灣鐵路站,name
2590461549,operator,KMB,regular
2590461549,public_transport,platform,regular
2590461549,kmb,KW16-W-2250-0,ref
2590485170,street,Connaught Place,addr
2590485170,highway,bus_stop,regular
2590485170,name,郵政總局 General Post Office,regular
2590485170,en,General Post Office,name
2590485170,zh,郵政總局,name
2590485170,operator,九巴 KMB,regular
2590485170,public_transport,platform,regular
2590485170,hkbus,郵政總局,ref
2590485170,kmb,CO09-E-1100-0,ref
2590485170,shelter,no,regular
2591071563,bus,yes,regular
2591071563,highway,bus_stop,regular
2591071563,name,觀塘市中心 Kwun Tong Town Centre,regular
2591071563,en,Kwun Tong Town Centre,name
2591071563,zh,觀塘市中心,name
2591071563,public_transport,platform,regular
2591071563,hkbus,觀塘市中心 (觀塘道),ref
2591071563,kmb,KW16-E-2200-0,ref
2591071563,shelter,yes,regular
2591071564,bus,yes,regular
2591071564,highway,bus_stop,regular
2591071564,name,觀塘市中心 Kwun Tong Town Centre,regular
2591071564,en,Kwun Tong Town Centre,name
2591071564,zh,觀塘市中心,name
2591071564,public_transport,platform,regular
2591071564,hkbus,觀塘市中心 (觀塘道),ref
2591071564,kmb,KW16-E-2160-0,ref
2591071564,shelter,yes,regular
2591071565,bus,yes,regular
2591071565,highway,bus_stop,regular
2591071565,name,觀塘市中心 Kwun Tong Town Centre,regular
2591071565,en,Kwun Tong Town Centre,name
2591071565,zh,觀塘市中心,name
2591071565,public_transport,platform,regular
2591071565,hkbus,觀塘市中心 (觀塘道),ref
2591071565,kmb,KW16-E-2125-0,ref
2591071566,bus,yes,regular
2591071566,highway,bus_stop,regular
